HOIP entry ID,Label,"Bandgap, GGA (eV)","Dielectric constant, electronic","Dielectric constant, ionic","Dielectric constant, total",Refractive index,Atomization energy (eV/atom),Relative energy1 (eV/atom),Relative energy2 (eV/atom),Volume of the unit cell (A^3),Density (g/cm^3),Tolerance factor,Octahedral factor,rA(Ang),rB(Ang),rX(Ang),a,b,c,alpha,beta,gamma,A SITE DFE,B SITE DFE,X SITE DFE,Ge,Sn,Pb,F,Cl,Br,gamma,pos_0_[/-Ring1],pos_0_[/NH1+1],pos_0_[=Branch1],pos_0_[=C],pos_0_[=NH2+1],pos_0_[Branch1],pos_0_[C],pos_0_[N+1],pos_0_[NH1+1],pos_0_[NH2+1],pos_0_[NH3+1],pos_0_[N],pos_0_[O],pos_0_[Ring1],pos_0_[Ring2],pos_0_[\N],pos_0_[nop],pos_1_[/-Ring1],pos_1_[/NH1+1],pos_1_[=Branch1],pos_1_[=C],pos_1_[=NH2+1],pos_1_[Branch1],pos_1_[C],pos_1_[N+1],pos_1_[NH1+1],pos_1_[NH2+1],pos_1_[NH3+1],pos_1_[N],pos_1_[O],pos_1_[Ring1],pos_1_[Ring2],pos_1_[\N],pos_1_[nop],pos_2_[/-Ring1],pos_2_[/NH1+1],pos_2_[=Branch1],pos_2_[=C],pos_2_[=NH2+1],pos_2_[Branch1],pos_2_[C],pos_2_[N+1],pos_2_[NH1+1],pos_2_[NH2+1],pos_2_[NH3+1],pos_2_[N],pos_2_[O],pos_2_[Ring1],pos_2_[Ring2],pos_2_[\N],pos_2_[nop],pos_3_[/-Ring1],pos_3_[/NH1+1],pos_3_[=Branch1],pos_3_[=C],pos_3_[=NH2+1],pos_3_[Branch1],pos_3_[C],pos_3_[N+1],pos_3_[NH1+1],pos_3_[NH2+1],pos_3_[NH3+1],pos_3_[N],pos_3_[O],pos_3_[Ring1],pos_3_[Ring2],pos_3_[\N],pos_3_[nop],pos_4_[/-Ring1],pos_4_[/NH1+1],pos_4_[=Branch1],pos_4_[=C],pos_4_[=NH2+1],pos_4_[Branch1],pos_4_[C],pos_4_[N+1],pos_4_[NH1+1],pos_4_[NH2+1],pos_4_[NH3+1],pos_4_[N],pos_4_[O],pos_4_[Ring1],pos_4_[Ring2],pos_4_[\N],pos_4_[nop],pos_5_[/-Ring1],pos_5_[/NH1+1],pos_5_[=Branch1],pos_5_[=C],pos_5_[=NH2+1],pos_5_[Branch1],pos_5_[C],pos_5_[N+1],pos_5_[NH1+1],pos_5_[NH2+1],pos_5_[NH3+1],pos_5_[N],pos_5_[O],pos_5_[Ring1],pos_5_[Ring2],pos_5_[\N],pos_5_[nop],pos_6_[/-Ring1],pos_6_[/NH1+1],pos_6_[=Branch1],pos_6_[=C],pos_6_[=NH2+1],pos_6_[Branch1],pos_6_[C],pos_6_[N+1],pos_6_[NH1+1],pos_6_[NH2+1],pos_6_[NH3+1],pos_6_[N],pos_6_[O],pos_6_[Ring1],pos_6_[Ring2],pos_6_[\N],pos_6_[nop],pos_7_[/-Ring1],pos_7_[/NH1+1],pos_7_[=Branch1],pos_7_[=C],pos_7_[=NH2+1],pos_7_[Branch1],pos_7_[C],pos_7_[N+1],pos_7_[NH1+1],pos_7_[NH2+1],pos_7_[NH3+1],pos_7_[N],pos_7_[O],pos_7_[Ring1],pos_7_[Ring2],pos_7_[\N],pos_7_[nop],pos_8_[/-Ring1],pos_8_[/NH1+1],pos_8_[=Branch1],pos_8_[=C],pos_8_[=NH2+1],pos_8_[Branch1],pos_8_[C],pos_8_[N+1],pos_8_[NH1+1],pos_8_[NH2+1],pos_8_[NH3+1],pos_8_[N],pos_8_[O],pos_8_[Ring1],pos_8_[Ring2],pos_8_[\N],pos_8_[nop]
1000,Azetidinium Lead Fluoride,3.9462,3.0293,8.4047,11.434,1.7405,-4.8534,-0.2653,0.3561,132.25,4.0469,1.081,0.895,2.522,1.19,1.33,4.91560593512,5.51803675751,5.00034247769,84.646101533,85.4508191381,100.242263596,0.693305,6.082845,3.210568,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1001,Azetidinium Lead Fluoride,3.5757,2.9093,5.1115,8.0208,1.7057,-4.8438,-0.2557,0.3657,135.97,3.9362,1.081,0.895,2.522,1.19,1.33,7.07885063799,4.62141197689,4.33104936459,103.473849356,81.7181287409,87.8281105365,0.8079838,6.242908,3.258408,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1002,Azetidinium Lead Fluoride,3.3606,2.8956,4.9762,7.8717,1.7016,-4.846,-0.2579,0.3635,136.49,3.9212,1.081,0.895,2.522,1.19,1.33,6.56262392334,4.8430615342,4.35194338267,89.6172260385,94.1101223322,81.6756744796,0.753332,6.267802,3.245451,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1003,Azetidinium Lead Fluoride,4.1425,2.956,5.8075,8.7634,1.7193,-4.8546,-0.2665,0.3549,132.81,4.0298,1.081,0.895,2.522,1.19,1.33,4.73644118933,3.69729703539,7.67059682369,92.0416850055,87.7372601399,82.0246387803,0.710376,6.280676,3.34262,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1004,Azetidinium Lead Fluoride,4.3619,2.9801,5.3698,8.3499,1.7263,-4.8569,-0.2688,0.3526,130.89,4.0889,1.081,0.895,2.522,1.19,1.33,5.04872006989,3.7580703786,7.38135561621,102.665642008,87.9551395431,106.60305287,0.663236,6.211244,3.188381,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1005,Azetidinium Lead Fluoride,4.0184,2.9875,6.0847,9.0723,1.7285,-4.8452,-0.2571,0.3643,131.97,4.0555,1.081,0.895,2.522,1.19,1.33,3.67822926972,4.69492450225,7.82293176908,85.3349293389,94.1923572029,100.945979988,0.6997778,6.239773,3.266219,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1006,Azetidinium Lead Fluoride,3.904,2.9387,4.3954,7.3341,1.7143,-4.8319,-0.2438,0.3776,133.22,4.0174,1.081,0.895,2.522,1.19,1.33,6.53975138202,4.99988467435,4.32727154314,72.6885825224,83.1737879942,81.6524682725,0.7132666,6.260147,3.238205,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1007,Azetidinium Lead Fluoride,4.0999,2.8907,4.3822,7.2729,1.7002,-4.8462,-0.2581,0.3633,135.24,3.9574,1.081,0.895,2.522,1.19,1.33,6.97466762428,4.65332399728,4.3750204863,106.165525691,83.67561341,88.0743312189,0.687408,6.297686,3.260911,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1104,Azetidinium Lead Chloride,2.4437,3.6309,17.2204,20.8513,1.9055,-4.5651,-0.0146,0.2669,210.69,2.9293,1.016,0.657,2.5,1.19,1.81,6.02096051236,5.8739319053,5.95817260663,89.9784927783,89.5241070358,89.2097551854,0.594864,6.297485,3.177642,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1105,Azetidinium Lead Chloride,2.3229,3.6923,25.698,29.3903,1.9215,-4.5639,-0.0133,0.2681,208.09,2.9659,1.016,0.657,2.5,1.19,1.81,5.9715940275,5.87056809491,5.95634483109,93.2281917384,86.5105830811,89.8909667949,0.7697592,6.450858,3.364058,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1106,Azetidinium Lead Chloride,2.6221,3.6619,16.1863,19.8482,1.9136,-4.5615,-0.011,0.2704,207.44,2.9752,1.016,0.657,2.5,1.19,1.81,5.93832500323,5.97266858686,5.89455869391,94.0236859561,91.2100328278,95.6960754137,0.6640084,6.412213,3.265977,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1107,Azetidinium Lead Chloride,2.3359,3.6914,14.8658,18.5572,1.9213,-4.5599,-0.0094,0.2721,206.11,2.9944,1.016,0.657,2.5,1.19,1.81,5.9174987202,5.9217924316,5.94697911671,86.6269437632,83.4517840928,93.8211082574,0.706824,6.578162,3.02179,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1108,Azetidinium Lead Chloride,2.4119,3.3044,12.7907,16.095,1.8178,-4.553,-0.0025,0.279,220.58,2.798,1.016,0.657,2.5,1.19,1.81,8.24218013575,5.81193723786,4.62836566745,90.3175832366,84.2213742989,89.8825603294,0.738335,6.496823,3.011424,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1109,Azetidinium Lead Chloride,2.5394,3.3591,11.3416,14.7007,1.8328,-4.5545,-0.004,0.2774,213.58,2.8897,1.016,0.657,2.5,1.19,1.81,8.07984615939,5.78818611258,4.61304928035,94.0689355618,84.0504589842,86.7198044868,0.740013,6.496946,3.021124,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1110,Azetidinium Lead Chloride,2.6985,3.3783,12.5824,15.9607,1.838,-4.5555,-0.005,0.2765,212.04,2.9106,1.016,0.657,2.5,1.19,1.81,7.96153821049,5.82793859672,4.61110006966,89.4925201876,96.2177644185,85.6120761594,0.607954,6.666348,3.056723,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1111,Azetidinium Lead Chloride,3.6137,3.3892,6.6097,9.9988,1.841,-4.5561,-0.0056,0.2758,207.68,2.9718,1.016,0.657,2.5,1.19,1.81,5.81753542599,4.22173268601,8.484932417,85.4003081689,90.1948006408,91.0880343884,0.669392,6.668939,2.970799,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1112,Azetidinium Lead Chloride,3.5887,3.3083,5.9948,9.303,1.8189,-4.552,-0.0015,0.2799,210.02,2.9386,1.016,0.657,2.5,1.19,1.81,8.79855503197,4.31519772125,5.84974383514,79.0145075199,91.1701586011,105.471721336,1.1628635,5.885912,2.455185,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1113,Azetidinium Lead Chloride,3.6406,3.3949,7.8004,11.1952,1.8425,-4.5524,-0.0019,0.2795,206.29,2.9918,1.016,0.657,2.5,1.19,1.81,5.76774417062,4.17298422245,8.59945878747,88.7639066044,90.3463538083,85.5239820497,1.129583,5.858299,2.454712,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1114,Azetidinium Lead Chloride,3.305,3.4743,9.9109,13.3852,1.8639,-4.549,0.0015,0.2829,205.12,3.0088,1.016,0.657,2.5,1.19,1.81,4.17462012028,5.71624211597,8.62312080158,91.3637078668,89.6777505463,94.367356945,1.128607,5.900681,2.616106,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1115,Azetidinium Lead Chloride,3.0468,3.1584,5.858,9.0164,1.7772,-4.5366,0.0139,0.2953,216.48,2.8509,1.016,0.657,2.5,1.19,1.81,7.99248978596,5.93075519909,4.60551784514,90.162666922,88.9948412641,82.646607621,1.0640957,5.96777,2.504437,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1116,Azetidinium Lead Chloride,2.8993,3.2038,6.2424,9.4463,1.7899,-4.5264,0.0241,0.3055,214.2,2.8813,1.016,0.657,2.5,1.19,1.81,8.52095276934,5.60146858189,4.63939029124,93.4932327511,102.049924853,81.7325487933,1.117354,5.962386,2.583061,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1211,Azetidinium Lead Bromide,1.9129,4.2614,23.361,27.6224,2.0643,-4.4568,0.0546,0.2769,238.26,3.5114,1.001,0.607,2.499,1.19,1.96,6.27815178609,6.12195586779,6.19986729521,89.9809484068,89.5210197446,89.1904257923,1.053722,5.997711,2.586164,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1212,Azetidinium Lead Bromide,1.8915,4.3169,29.2146,33.5315,2.0777,-4.4556,0.0558,0.2781,235.86,3.5471,1.001,0.607,2.499,1.19,1.96,6.20215063122,6.22583651367,6.13354619777,93.163381764,90.0363581492,94.1454974532,1.075356,5.9515,2.565655,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1213,Azetidinium Lead Bromide,1.8617,4.3032,26.8709,31.174,2.0744,-4.4527,0.0587,0.281,234.78,3.5634,1.001,0.607,2.499,1.19,1.96,6.19090225087,6.16001072355,6.21213475003,87.1206812908,83.77561629,93.1461140223,1.010399,5.958696,2.601908,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1214,Azetidinium Lead Bromide,2.1195,3.8259,16.5816,20.4076,1.956,-4.4472,0.0642,0.2865,244.67,3.4194,1.001,0.607,2.499,1.19,1.96,8.49641139657,6.16919554384,4.69499231441,90.3167381306,83.8442161884,89.8613857893,1.0244605,5.754182,2.613937,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1215,Azetidinium Lead Bromide,2.2172,3.8637,11.4133,15.277,1.9656,-4.4487,0.0627,0.285,239.01,3.5004,1.001,0.607,2.499,1.19,1.96,8.39973604994,6.12422699005,4.68762977558,93.4943129649,84.4168896736,86.5278481039,1.052804,5.627271,2.753244,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
